author,bvid,aid,mid,created,length,comment,description,pic,play,subtitle,title
DJI大疆创新,BV18f4y127ip,285845195,232472043,1590753751,03:03,30,"https://www.skypixel.com/videos/559e8a81-52e6-48e2-bcf0-a63c4ae31dc9
本视频为DJI创作者、天空之城签约摄影师作品。精选自大疆旗下航拍社区SkyPixel天空之城。
作者：李珩
航拍设备：御 Mavic 2 Pro
素材来源：SkyPixel天空之城",https://i1.hdslb.com/bfs/archive/3c5b18fc8a05ae61b9c482636d6ae1f7ecec5d50.jpg,8579,,朴生远梦 - DJI大疆创新用户作品
DJI大疆创新,BV1cg4y1z7pr,838309603,232472043,1590670856,02:57,35,"https://www.skypixel.com/videos/afterhours-4k
本视频为DJI摄影创作者作品，精选自大疆旗下航拍社区SkyPixel天空之城。
作者：Panvelvet
航拍设备：御Mavic 2 专业版
素材来源：SkyPixel天空之城",https://i0.hdslb.com/bfs/archive/77b013c866a5f3ec734d7c8b3c6c0ecf8ab36e1c.jpg,5729,,上海入夜后，城市之光纷纷出逃 - DJI大疆创新用户作品
DJI大疆创新,BV1L5411x7FL,455839272,232472043,1590498490,02:39,79,"https://www.skypixel.com/videos/846d305a-1df9-4ce7-9d9c-7b85de9877ab
本视频为DJI摄影创作者、天空之城签约摄影师作品，素材精选自大疆旗下航拍社区SkyPixel天空之城。
作者：西瓜
航拍设备：御 Mavic 2 Pro
素材来源：SkyPixel天空之城",https://i0.hdslb.com/bfs/archive/489a7d3aba0ef24f7a869d0608a822ed2483022d.jpg,14282,,后浪之后：献给敢于梦想的你 - DJI大疆创新用户作品
DJI大疆创新,BV19T4y1u7sQ,925784049,232472043,1590409099,03:05,191,"https://www.skypixel.com/videos/aadc7aed-8d7d-42af-ace7-a006de6e0a98
本视频为DJI创作者作品，精选自SkyPixel天空之城。
作者：@喆FILM
拍摄设备：御Mavic 2专业版 +如影SC单手持稳定器",https://i2.hdslb.com/bfs/archive/67694007282b4e29b379208f3b35e0effa98c139.jpg,80191,,夏天的风，温柔地吹向等待着武汉的你 - DJI大疆创新用户作品
DJI大疆创新,BV1Qi4y14762,540787312,232472043,1590206435,00:58,34,"DJI × Junshu 联合出品《大疆如影系列小课堂》，每期教你一个实用摄影小知识。
特别鸣谢：Junshu
使用设备：如影 Ronin SC",https://i1.hdslb.com/bfs/archive/b626a381c63e09928ed14c0a2f20d261746173c5.jpg,9362,,大疆如影小课堂：电影常用的车拍镜头，应该如何实现？
DJI大疆创新,BV11a4y1e7Bj,668282561,232472043,1590068438,01:41,96,"阿疆教你拍之校园青春小电影，开课啦！
本视频由 Osmo Mobile 大疆灵眸手机云台 3 特约非赞助播出，想要把生活拍出文艺小清新的你，用手机+灵眸手机云台 3 就稳了！",https://i2.hdslb.com/bfs/archive/babd52471bad9e520e5bed114a4a7312b0e444b0.jpg,17329,,青春校园片的拍摄套路？跟着大疆学，轻松拍大片！
DJI大疆创新,BV1bf4y1U7MY,285706227,232472043,1590033618,01:43,36,"2020年5月21日，是第9个全球无障碍宣传日，DJI大疆创新想为您讲述一位特殊飞手的故事。来自上海的听障航拍摄影师赵樑，以无人机的创作影像为“语言”，与世界沟通。
科技属于每个人，愿更多的人，都能享受飞行带来的快乐。",https://i0.hdslb.com/bfs/archive/1b98eea3d260f279ea09a134a1f8848c7f86ca70.jpg,5012,,当世界静了音，他用影像表达自己 - DJI大疆创新
DJI大疆创新,BV1DZ4y1s7hd,370667869,232472043,1589976051,00:56,39,"本视频来自DJI摄影创作者，作品使用大疆航拍设备拍摄。
摄影设备：御Mavic Air 2航拍无人机
作者：Halil Bekar
作者主页：https://www.instagram.com/bekartravels/",https://i1.hdslb.com/bfs/archive/689597622ece0adf7dc853e0332d66100a639083.jpg,7644,,伊斯坦布尔印象 - 御 Mavic Air 2 - DJI 大疆创新
DJI大疆创新,BV1pf4y1U7qk,285724266,232472043,1589806823,01:00,36,"本视频为DJI摄影创作者作品，使用DJI大疆航拍设备拍摄完成。
设备：御Mavic Air 2航拍无人机
作者：Jamie Hancock
作者主页：https://www.instagram.com/p/CAGHBKGnwgb/",https://i2.hdslb.com/bfs/archive/815b1d1d157a68a09020d950776b59a8a2c1377f.jpg,6213,,漫步南非 - 御 Mavic Air 2 - DJI 大疆创新
DJI大疆创新,BV1df4y1m7q9,285630927,232472043,1589623237,01:01,71,,https://i0.hdslb.com/bfs/archive/8eb0a0745c32ce3bc74d8b7104f794f2256c1e80.jpg,9823,,极限操作 - 御 Mavic Air 2 - DJI 大疆创新
DJI大疆创新,BV16g4y1B7xr,838244557,232472043,1589545004,01:00,33,"本视频来自DJI摄影创作者，使用大疆御Mavic Air 2航拍无人机拍摄。
作者：David Muniz
航拍设备：御 Mavic Air 2",https://i2.hdslb.com/bfs/archive/d6d089136721ac4a9c0114885e4262d8a769eec2.jpg,5975,,墨西哥风情 - 御 Mavic Air 2 - DJI 大疆创新
DJI大疆创新,BV1ht4y117Lj,625671237,232472043,1589476610,02:43,62,本“狗片”全程使用大疆 Osmo Action 灵眸运动相机拍摄。,https://i0.hdslb.com/bfs/archive/094dfa5d7c90dd6717a4d9ce0e273b6ca8c4e522.jpg,9397,,一只狗拍的 Vlog，你猜会是什么样？ - DJI大疆创新
DJI大疆创新,BV1jz4y1d75q,583229723,232472043,1589476587,02:34,14,本“猪片”全程使用大疆 Osmo Action 灵眸运动相机拍摄。,https://i2.hdslb.com/bfs/archive/b0cf67bba0eab400d72522dbef84f83cf10c109f.jpg,1735,,这只猪，竟然自己拍了Vlog？ - DJI 大疆创新
DJI大疆创新,BV1BZ4y1s77E,370626587,232472043,1589476462,01:56,29,本“猫片”全程使用大疆 Osmo Action 灵眸运动相机拍摄。,https://i0.hdslb.com/bfs/archive/c921d58c29d06584f3f91f1f42ad2289fd836f13.jpg,3745,,我家的猫，居然自己拍了一只Vlog？！ - DJI 大疆创新
DJI大疆创新,BV1Ca4y1i7pg,668169325,232472043,1589461214,02:51,63,,https://i2.hdslb.com/bfs/archive/731beccc2ec325a44a98b65c74f8431f669fd7ee.jpg,11697,,御 Mavic Air 2 - 焦点跟随，让无人机成为你的智能跟拍摄影师
DJI大疆创新,BV1Rt4y1171F,625715591,232472043,1589374837,04:03,76,,https://i0.hdslb.com/bfs/archive/2bf7b789de0e9a6d94389585f09946469d07721f.jpg,17507,,御 Mavic Air 2 - 一键短片，轻松拍出精彩大片
DJI大疆创新,BV1Xt4y117kz,625706583,232472043,1589285573,02:03,57,,https://i0.hdslb.com/bfs/archive/2949531f156c06e9274676f087b794fb1eaf5cd4.jpg,6580,,御 Mavic Air 2 - 无人机和遥控器，要如何对频链接？
DJI大疆创新,BV1Yp4y1Q7Dj,968164065,232472043,1589261927,05:27,102,"本视频来自DJI摄影创作者，使用大疆航拍无人机拍摄。
摄影设备：御 Mavic Air 2
作者：Nathan McBride 
作者主页：https://www.instagram.com/nathan_mcb/ 
音乐：Flux Pavilion 'I Will Stay' feat. Turin Brakes
音乐作者：https://www.instagram.com/fluxpavilion",https://i1.hdslb.com/bfs/archive/f4c39a53e65ca491c1fc5aeecc9b4325af6bbaae.jpg,13308,,旷野之歌 - 御 Mavic Air 2 - DJI大疆创新
DJI大疆创新,BV19V411d7ka,413079330,232472043,1589021624,01:06,23,"横屏拍摄更符合人眼的视觉阅读习惯，而竖屏拍摄则利于拉近观众和你的距离，现在你有答案了吗？
DJI × Junshu 联合出品《大疆如影系列小课堂》，每期教你一个实用摄影小知识。
特别鸣谢：Junshu
使用设备：如影 Ronin SC",https://i2.hdslb.com/bfs/archive/f5f4996ae85048a51ac27452719927543068383e.jpg,6543,,大疆如影小课堂：横屏VS竖屏拍摄，哪一种更适合拍Vlog？
DJI大疆创新,BV1Lp4y1Q74c,968107338,232472043,1588942873,02:28,77,,https://i0.hdslb.com/bfs/archive/778bd5202a703dba68e5e69e25e88aa98ca81420.jpg,11297,,御 Mavic Air 2 系列教学视频 - 固件升级
DJI大疆创新,BV1ca4y1i7U8,668036980,232472043,1588935071,39:36,69,"DJI 大疆创新最新推出经纬M300 RTK和禅思H20系列混合传感器，为行业应用打造更智能的解决方案。
此系列教学视频将为你详细介绍经纬M300 RTK和禅思H20系列的激活、使用和实际应用方法。",https://i0.hdslb.com/bfs/archive/b5a2e096c292873fbdfd58efe894ff5be8e54d3b.jpg,12016,,经纬 M300 RTK、禅思 H20 系列官方教学视频 - DJI 大疆创新
DJI大疆创新,BV1ef4y1m7Eg,285562937,232472043,1588858233,03:01,168,"针对高海拔输电线路，四川省送变电公司使用经纬 M300 RTK 和禅思 Zenmuse H20 系列，克服高原恶劣环境挑战，充分发挥长续航、高机动性、精准复拍、超清矩阵拍照、多传感器相机画面快捷切换等功能，实现高效巡检。

了解详情：
经纬M300 RTK：www.dji.com/matrice-300
禅思H20系列：www.dji.com/zenmuse-h20-series",https://i0.hdslb.com/bfs/archive/e92706c7fe8dbc396c41533f2d6f2beca18f100b.jpg,32864,,经纬 M300 RTK 川西高原电力巡检 - DJI 大疆创新
DJI大疆创新,BV15T4y137j4,925521633,232472043,1588852814,04:08,768,"大疆经纬 M300 RTK 融合现代航空系统与大疆行业级无人机技术，拥有 55 分钟长续航、15 公里图传距离、强大的机器智能及六向定位避障等诸多强项，以实力刷新想象，成为行业级无人机全新标杆。
禅思 Zenmuse H20 系列混合传感器解决方案，集多类传感器于一身，实现真正的效率革命。变焦相机、广角相机、热成像相机、激光测距仪四传感器系统同心协力，辅以先进的智能算法，为行业级无人机带来前所未有的传感与成像能力。

了解详情：www.dji.com/matrice-300",https://i2.hdslb.com/bfs/archive/593cb975444ec9a8077bd484fedc49bdc216060b.jpg,124093,,大疆发布经纬 M300 RTK、禅思 H20 系列行业智能解决方案，树立新标杆！
DJI大疆创新,BV1gg4y167TZ,838011797,232472043,1588771542,01:55,99,,https://i1.hdslb.com/bfs/archive/3293d9f20ff2b385a8c06af50017983d550cb845.jpg,10602,,御 Mavic Air 2 官方教学视频 - 遥控器使用介绍
DJI大疆创新,BV1Dz411B7DE,200396003,232472043,1588390232,01:02,43,"如影S和如影SC，两款手持相机稳定器有什么不同？本期大疆如影小课堂告诉你！
DJI × Junshu 联合出品《大疆如影系列小课堂》，每期教你一个实用摄影小知识。
特别鸣谢：Junshu
使用设备：如影 Ronin SC",https://i2.hdslb.com/bfs/archive/28bcae1945952537c88a98b8cd74402c41bf4db5.jpg,7537,,大疆如影小课堂：如影S和如影SC，两款稳定器有什么不同？
DJI大疆创新,BV1i64y1M7FZ,582980335,232472043,1588302255,01:20,71,,https://i2.hdslb.com/bfs/archive/2af23e622d21a5c53f8492697d167dbca4273341.jpg,7739,,劳动节Vlog，记录城市建设者的独特视角
DJI大疆创新,BV1JK411574t,497916384,232472043,1588302030,03:40,111,首次使用御Mavic Air 2航拍无人机，需要安装DJI Fly app进行连接和控制。视频还将为你介绍更多相关操作教学和注意事项。,https://i0.hdslb.com/bfs/archive/6c3989c90821db34f1770fee85b876cf67ae9043.jpg,32975,,御 Mavic Air 2 官方教学视频 - 初次飞行操作及注意事项
DJI大疆创新,BV1o54y197hy,840386760,232472043,1588132820,02:03,137,"无论是记录崎岖地形上尘土飞扬的骑行，还是横跨海湾的摩托艇探险，亦或繁华都市的潜心探索，御 Mavic Air 2 无疑是你创造佳作的不二之选：
支持拍摄 4K/60fps 视频及4800万像素照片，让你的创作轻松入佳境。
长达34分钟的续航时间，远达10公里1080p图传画面，飞得更远更久。
支持拍摄8K移动延时影片，配备一系列智能功能，惊艳作品信手拈来。",https://i2.hdslb.com/bfs/archive/20ea701d8422ce60ad99c786ca6f5c52cd54ff4d.jpg,17234,,御 Mavic Air 2，更进一步 - DJI大疆创新航拍混剪
DJI大疆创新,BV1iT4y1g763,925398518,232472043,1588089626,00:38,164,这就是御 Mavic Air 2，配备焦点跟随、智能拍照、一键短片等智能功能，操控简单，专业画质触手可得。支持拍摄 8K 移动延时视频，配备 OcuSync 2.0 图传系统，续航时间长达 34 分钟。御 Mavic Air 2 智能、安全，强大超乎想象。让你的创作，更进一步！,https://i1.hdslb.com/bfs/archive/9bcf61b2e9c016ff449a8af98ee2128c86de593c.jpg,16947,,御Mavic Air 2 - 众多更进一步的新升级，最后一点亮了！
DJI大疆创新,BV1ma4y1v74Y,667957447,232472043,1588068047,03:02,175,"带你开箱御Mavic Air 2畅飞套装，感受更进一步的创作魅力。畅飞套装包含3块智能飞行电池、 ND16/64/256 滤镜套装、出行单肩包、电池-充电宝转换器、电池管家及螺旋桨6对，让飞行旅途更轻松自在。
御Air 2单机版售价4999元，畅飞套装售价6699元。大疆商城、天猫、京东、苏宁等线上旗舰店，深圳、上海、杭州、南京旗舰店及全国授权门店均已现货发售。",https://i1.hdslb.com/bfs/archive/26574faa346871d7b337bde774ef3cd8779944b7.jpg,20617,,御Mavic Air 2 - 大疆带你开箱，亲眼体验更进一步
DJI大疆创新,BV1Ap4y197W9,967963501,232472043,1588037423,01:42,36923,"这就是御 Mavic Air 2, 航拍创作界的又一个重大突破。配备焦点跟随、智能拍照、一键短片等智能功能，操控简单，专业画质触手可得。支持拍摄8K移动延时视频，配备OcuSync 2.0图传系统，续航时间长达34分钟。御Mavic Air 2智能、安全，强大超乎想象。让你的创作，更进一步！
了解更多：http://suo.im/6kiyIo
购买渠道：大疆商城、天猫、京东、苏宁等线上旗舰店，深圳、上海、杭州、南京旗舰店及全国授权门店均已现货发售。",https://i2.hdslb.com/bfs/archive/0c7038961320a9e8d532d6621a7f2b1866680457.jpg,440837,,御 Mavic Air 2 - DJI大疆创新年度新款无人机，更进一步！
DJI大疆创新,BV11a4y1v7BX,667947198,232472043,1587783636,01:02,39,"DJI × Junshu 联合出品《大疆如影系列小课堂》，每期教你一个实用摄影小知识！
特别鸣谢：Junshu
使用设备：如影 Ronin SC",https://i1.hdslb.com/bfs/archive/fefb4df40d5519a4e33c2bd94eaf12c0c216a7b8.jpg,5085,,大疆如影小课堂：跟镜头背后的摄影小心机，你知道吗？
DJI大疆创新,BV1Rg4y187yB,837808644,232472043,1587643840,00:54,75,"专为广大手机用户设计的大疆灵眸手机云台3，拥有折叠便携、无损增稳、智能拍摄等多重特技，让拍摄更随心。

灵眸手机云台3已与全新的华为Nova 7系列优化适配，更多独特功能带你感受更简单畅快的手机视频创作体验：前置人像双摄，无论远近都清晰；后置自由变焦，从广角到长焦，顺滑过渡一键完成；双景录像功能，可同时启动前后或两个后置相机，记录人景共存的影像记忆。",https://i1.hdslb.com/bfs/archive/c2b73954063b5f2db52f41e62b25154ecdf5e151.jpg,9361,,大疆灵眸手机云台3 × 华为Nova 7系列 | 让手机摄影更简单
DJI大疆创新,BV1Ze411W7HL,242780802,232472043,1587357007,00:58,68,"每部精彩作品的背后，是摄影师们与如影共同导演的一出好戏。
如影系列稳定器，结合从天空端到地面端的多年云台技术积累，加上研发团队与顶级导演长期磨合和迭代过程，最终练就超强稳定、可靠性能、灵活拓展等一身绝技。
从唯美婚礼到街头跑酷，从旅拍风景到好莱坞大片，如影在手，实力从不失手！

了解大疆如影系列手持稳定器：
https://www.dji.com/cn/products/professional?camera-stabilizer",https://i2.hdslb.com/bfs/archive/8c1ec1c1f6213d9f0ee7a8b01439a5f2a67dddbd.jpg,11620,,如影，实力从不失手 - 大疆如影系列稳定器官方宣传片
DJI大疆创新,BV1pf4y1S7Y5,285357837,232472043,1587202184,02:22,841,"可以看看你的无人机吗？近日，网友“不会用相机”拍摄的一段小男孩骑车追看无人机的视频，感动了众多网友。
正如小男孩眼里的光，每一个梦想，都值得被认真对待。
请不要停止追梦的脚步！",https://i0.hdslb.com/bfs/archive/cffabe143ce43aaaa9c690445a75549d37308a16.jpg,223055,,那位追无人机的小男孩，请不要停下追梦的脚步！
DJI大疆创新,BV1gz41187jw,200272425,232472043,1587178812,01:04,36,"DJI × Junshu 联合出品《大疆如影系列小课堂》，每期教你一个实用摄影小知识！
特别鸣谢：Junshu
使用设备：如影 Ronin SC",https://i2.hdslb.com/bfs/archive/6bc5f49b6778f83c72b6fc8f6cfdbd2563cbd2cf.jpg,7009,,大疆如影小课堂：学会电影感推镜头，你也能拍电影
DJI大疆创新,BV1BZ4y1x7Vr,370301645,232472043,1586914258,00:07,315,"2020年4月28日上午9点30分：
更进一步，敬请期待。",https://i1.hdslb.com/bfs/archive/c1bce25a567ed5744aade4cfe04a7e9a482fe3bf.jpg,10914,,4月28日，和大疆一同探索“更进一步”
DJI大疆创新,BV1Pz41187dQ,200223805,232472043,1586529798,09:55,62,"https://www.skypixel.com/videos/c1e5be6d-e64f-457b-92ce-4643f7e6ecd7
本视频为DJI创作者、大疆天空之城签约摄影师作品。
作者：老着急
使用设备：大疆小车机甲大师S1、Osmo Action灵眸运动相机、御Mavic Mini",https://i2.hdslb.com/bfs/archive/1abe43458e9405324818d79bea93be27f3f0f687.jpg,10356,,欢迎来到王者峡谷，大疆机甲小车申请出战！
DJI大疆创新,BV1754y1d7VL,840125902,232472043,1586326748,02:19,61,"https://www.skypixel.com/videos/cfbab334-632d-4c20-98d3-5a4815ff368e
本视频为DJI创作者摄影作品，转载自大疆旗下航拍社区 —— SkyPixel天空之城。
作者：程晖
航拍设备：悟Inspire 2
素材来源：SkyPixel天空之城",https://i1.hdslb.com/bfs/archive/eda9beaab73aa9c1ee577319d32659354f60a8aa.jpg,8830,,关于春天的约会，婺源花海 - 悟Inspire 2 - DJI大疆创新用户作品
DJI大疆创新,BV1ra4y1t7tg,667615883,232472043,1585920627,02:12,192,注意：视频为专业操作，请勿模仿或擅自拆装。,https://i1.hdslb.com/bfs/archive/44bca0fad46fb2f8d13c7738fe2f90b486608f9f.jpg,18724,,撞成这样的大疆无人机，你猜修好需要几步？
DJI大疆创新,BV1Ez411b74j,200103143,232472043,1585837682,01:56,44,"本视频为DJI创作者摄影作品，完全使用大疆设备拍摄。
作者：Vadim Sherbakov
拍摄设备：Osmo Pocket灵眸口袋云台相机
作者主页：http://www.vadimsherbakov.com",https://i1.hdslb.com/bfs/archive/16909c53a5759fb8a3eecda10445bea36b2d51ff.jpg,5632,,莫斯科·建筑之美 - 灵眸Osmo Pocket - DJI大疆创新
DJI大疆创新,BV1JT4y157DW,925048070,232472043,1585722884,00:26,199,阿疆神秘新品 —— Mamo手机飞行云台上手体验视频泄露，亲测超酷超炫超好玩！4月31日发布，太让人期待了！,https://i2.hdslb.com/bfs/archive/02266f83f97d65ed693355bdf40e86de8e72b6cb.jpg,18902,,阿疆神秘新品上手体验！4月特供！
DJI大疆创新,BV1vV411f7qG,412553327,232472043,1585646202,01:01,35,"https://www.skypixel.com/videos/bromo-eruption
本视频为DJI创作者摄影作品，精选自DJI大疆旗下航拍社区 —— SkyPixel天空之城。
作者：DiamondSky production
拍摄设备：御Mavic 2 Pro
素材来源：SkyPixel天空之城",https://i0.hdslb.com/bfs/archive/78f38bc728246432c8294235436a4c0d6e24e9f0.jpg,7192,,火山：我爆发了 - 御Mavic 2 Pro - DJI大疆创新用户作品
DJI大疆创新,BV1FT4y1G7eP,925117685,232472043,1585588174,02:40,12,"本视频为DJI创作者摄影作品，使用DJI大疆设备辅助拍摄完成。
作者：Andriy Kyryllov
摄影设备：Osmo Mobile灵眸手机云台
作者主页：https://www.instagram.com/andriy_kyryllov/ 
音乐作者及主页：Emune https://soundcloud.com/emune/butta",https://i0.hdslb.com/bfs/archive/1de36525b8466201024234650941fb7ce1c460d3.jpg,3270,,纽约·春 - 灵眸Osmo Mobile - DJI大疆创新
DJI大疆创新,BV1R7411y7nS,99161135,232472043,1585310429,02:49,22,"https://www.skypixel.com/videos/68ffaee7-ff0b-4860-8b14-6fca490fb82a
本视频为DJI创作者、天空之城签约摄影师作品，精选自大疆旗下航拍摄影社区SkyPixel天空之城。
作者：是张张的康康
摄影设备：灵眸Osmo Pocket、如影Ronin-S、御Mavic 2 Pro 
素材来源：SkyPixel天空之城",https://i2.hdslb.com/bfs/archive/66117b2c088584530cc1f4657c87c1f7e6c53f52.jpg,3120,,《走，西宁》| 灵眸Osmo Pocket+如影Ronin-S | DJI大疆创新用户作品
DJI大疆创新,BV197411y7A2,99158824,232472043,1585224021,04:18,20,"https://www.skypixel.com/videos/himalaya
本视频为DJI创作者、天空之城签约摄影师作品，精选自大疆旗下航拍摄影社区 —— SkyPixel天空之城。
作者：雁海
航拍设备：御Mavic 2 Pro
素材来源：SkyPixel天空之城",https://i1.hdslb.com/bfs/archive/0872dca8860b9ef98fc62ab4ee7bc9caaa8ea625.jpg,3420,,《世界屋脊，喜马拉雅》 | 御Mavic 2 Pro | DJI大疆创新用户作品
DJI大疆创新,BV197411y7qb,99156871,232472043,1585143368,02:38,55,"https://www.skypixel.com/videos/run-in-chongqing-e49a8e9d-f1fe-4035-b18c-31e8273bec09
本视频为DJI创作者、天空之城签约摄影师作品，获2019天空之城创意短视频大赛-“捉光猎影”优秀作品奖。
作者：循环
航拍设备：大疆御Mavic 2 Pro+御Mavic Air
地面拍摄：索尼A73+如影Ronin-SC+腾龙1728/腾龙28-75
作品来源：SkyPixel天空之城",https://i2.hdslb.com/bfs/archive/acbc5e43c7e1cdcc9dc7ddefeadc23c35eeb7511.jpg,5235,,《勒是雾都！重庆奔跑记录》| 如影Ronin-SC | DJI大疆创新用户作品
DJI大疆创新,BV1c7411U77A,98752946,232472043,1585005397,01:39,34,"https://www.bilibili.com/video/BV1sE411F7XT
本视频来自DJI创作者摄影作品，使用DJI大疆无人机拍摄，转载已获原作者授权。
作者：喆FILM
拍摄设备：御Mavic 2 Pro",https://i1.hdslb.com/bfs/archive/ccf27f50667e772974819f9a4a8e326f6cffb65b.jpg,6543,,武汉，樱花开了 - 御Mavic 2 Pro - DJI大疆创新用户作品
DJI大疆创新,BV1PE411G7gc,96434190,232472043,1584705606,00:57,29,"本视频为DJI大疆创作者摄影作品，使用大疆灵眸运动相机完成拍摄。
作者：Angelo Meloni
作者主页：https://www.instagram.com/basso2012/",https://i2.hdslb.com/bfs/archive/bbf5696b2b057fa6c28b67e2514c7f4c6f19daa9.jpg,3073,,挑战极限 - 灵眸Osmo Action - DJI大疆创新
DJI大疆创新,BV167411o7Vr,96736741,232472043,1584619250,01:25,137,"精灵Phantom 4 Pro V2.0经典归来，DJI大疆商城等线上及新下官方渠道均已发售。
精灵4 Pro V2.0配备1英寸2000万像素影像传感器，可拍摄4K/60fps视频；OcuSync 2.0系统可实现8公里图像传输，五向环境感知功能为你保障飞行安全；更有多项奇妙而实用的智能功能，助你轻松拍出专业航拍大片。",https://i1.hdslb.com/bfs/archive/34ead75d81d46ea8c6080f53baf7fc336e707cbd.jpg,5164,,精灵 Phantom 4 Pro V2.0 经典归来 - DJI大疆创新
DJI大疆创新,BV1PE411G7Xr,96432797,232472043,1584536455,01:43,34,"本视频为DJI大疆创作者摄影作品，使用大疆灵眸运动相机完成拍摄。
作者：Halil Bekar
作者主页：https://www.instagram.com/bekartravels/",https://i0.hdslb.com/bfs/archive/9ccb36d29be93b097628d7fbdaa7e61eb9b8598b.jpg,3114,,活力土耳其 - 灵眸Osmo Action - DJI大疆创新
DJI大疆创新,BV1wE411G72j,96431697,232472043,1584414314,01:04,22,,https://i1.hdslb.com/bfs/archive/d90566a3f0098db74ce637501781e61eac6edb13.jpg,2987,,穿越土耳其 - 如影Ronin SC - DJI大疆创新
DJI大疆创新,BV1AE411G7sY,96429607,232472043,1584351876,00:56,78,"本视频为DJI大疆创作者摄影作品，使用大疆灵眸运动相机拍摄。
作者：Martin Zapanta
作者主页：https://www.instagram.com/martinzapanta/",https://i2.hdslb.com/bfs/archive/914365921a1127a9ce36f05b3a623117f139c4c5.jpg,4962,,杰克鱼风暴 - 灵眸Osmo Action - DJI大疆创新
DJI大疆创新,BV13E411j7Ew,95631257,232472043,1584194439,11:36,39,本系列视频为DJI大疆如影S相机稳定器的教学视频合集，包括：如影S产品开箱、使用方法、平衡调节、固件升级、云台控制模块与跟焦电机安装和使用的教学内容。,https://i1.hdslb.com/bfs/archive/d42172ecaa1802588c3fdf49ff313a622e510696.jpg,14824,,如影Ronin-S相机稳定器官方教学视频合集
DJI大疆创新,BV1kE411N7pu,95160938,232472043,1584104413,01:43,45,"https://www.skypixel.com/videos/sand-speed-intense-car-chasing-with-the-inspire-2-drone-pilot-s-cut#!
本视频为DJI旗下航拍社区 —— SkyPixel天空之城5周年航拍大赛获奖作品。
作者/飞手：Matas Jankauskas （Instagram@aerialmatas）
云台手：@tonyoelestwani
技术支持：@disturbed_09
航拍团队：@choppershoot
摄",https://i2.hdslb.com/bfs/archive/2c311ac959fc9de2daa987a63c0768946cb79223.jpg,5588,,疾驰沙场 - 悟Inspire 2 - DJI大疆创新
DJI大疆创新,BV1DE411N7Sb,95222035,232472043,1584019805,05:00,35,"https://www.skypixel.com/videos/i-am-vital
本视频为DJI大疆创作者摄影作品，精选自DJI旗下航拍社区SkyPixel天空之城。
作者：Florian Ledoux
摄影设备：精灵Phantom 4 Pro
素材来源：天空之城",https://i2.hdslb.com/bfs/archive/1e9daf0e8bfa06ddc809efd35361e884fde1ee7c.jpg,2483,,冰川，地球铠甲 - 精灵Phantom 4 Pro - DJI大疆创新用户作品
DJI大疆创新,BV1SE411N78y,95217854,232472043,1583985647,03:18,10,"https://www.skypixel.com/videos/south-america-basin-amazon-cusco-per
本视频为DJI创作者摄影作品，精选自DJI旗下SkyPixel天空之城航拍社区。
作者：Sergio Hernández
摄影设备：精灵Phantom 4 Pro、Osmo Pocket灵眸口袋云台相机
素材来源：SkyPixel天空之城",https://i2.hdslb.com/bfs/archive/f451a7401df476fe4a3830bbfb31f0c7701691c7.jpg,3204,,森林，地球之肺 - 精灵4 Pro&灵眸Osmo Pocket - DJI大疆创新用户作品
DJI大疆创新,BV13E411M7S4,95157309,232472043,1583933680,03:01,52,"https://www.skypixel.com/videos/hostile-land-danakil-ethiopia#!
本视频为DJI旗下航拍社区 —— SkyPixel天空之城5周年航拍大赛视频组二等奖作品。
作者：Daniel Haussmann
摄影设备：御Mavic 2 Pro
素材来源：天空之城",https://i1.hdslb.com/bfs/archive/c3cd6456fd578a732bfe5dc0555a996bfd3dc461.jpg,3530,,异星记 - 御Mavic 2 Pro - DJI大疆创新
DJI大疆创新,BV1GE411M7XN,95154808,232472043,1583868276,03:08,18,"https://www.skypixel.com/videos/cle-miner#!
本视频为DJI旗下航拍社区 —— SkyPixel天空之城5周年航拍大赛视频组二等奖作品。
作者：英俊潇洒的小张
航拍设备：悟Inspire 2
素材来源：天空之城",https://i1.hdslb.com/bfs/archive/b37924fc47f8b8fd7f17552d27f556c92c9ca066.jpg,3325,,冰雪世界背后的采冰人 - 悟Inspire 2 - DJI大疆创新
DJI大疆创新,BV15E411T7NZ,94935121,232472043,1583786074,89:43,56,"本视频为机甲大师RoboMaster EP系列教学视频，将带你一步步认识RoboMaster EP机器人的基本情况。
RoboMaster S1 入门教程：av62327028",https://i0.hdslb.com/bfs/archive/188ca2f5d3b6764e182a78d4914b98a1e464ba1e.jpg,10878,,机甲大师RoboMaster EP入门教程 - DJI大疆创新
DJI大疆创新,BV1fE411g7F1,94616123,232472043,1583739055,02:41,155,RoboMaster 教育拓展套装在机甲大师 S1 教育机器人的基础上开放官方 SDK，延展出丰富的软硬件拓展性，配套完善的人工智能与竞赛课程以及全新 RoboMaster 青少年挑战赛；让老师轻松教，学生轻松学，为课堂带来焕然一新的体验，拓展未来教育的全新边界。,https://i2.hdslb.com/bfs/archive/49952922a9804418374f6421d3f37ee5cbc73976.jpg,10102,,DJI大疆创新发布RoboMaster EP教育拓展套装，拓展教育新边界
